study_id,series_id,phase,status,nc_n_kabsch_organs,mov_n_kabsch_organs,common_kabsch_organs,common_bone_organs,common_anchor_organs,nc_det,mov_det,det_sign_match,z_offset_mean_mm,z_offset_std_mm,xy_mean_mm,xy_max_mm,mean_centroid_3d,seg_path,flags
1.2.840.113619.2.359.3.2831208971.265.1578356510.134,1.2.840.113619.2.359.3.2831208971.265.1578356510.456.11,Other,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,58.2,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=58.2mm
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1590967284.608/1.2.840.113619.2.359.3.2831208971.265.1590967284.608_1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4198401,Arterial,BAD,4.0,12.0,4.0,1.0,1.0,1.0,1.0,True,-170.6,0.0,17.5,17.5,109.8,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=-170.6mm | LARGE_CENTROID_DIST: kidney_R=171.5mm | aorta=86.3mm | IVC=106.3mm | spinal_cord=75.1mm
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1590967284.608/1.2.840.113619.2.359.3.2831208971.265.1590967284.608_1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1590967284.608/1.2.840.113619.2.359.3.2831208971.265.1590967284.608_1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.265.1590967284.608/1.2.840.113619.2.359.3.2831208971.265.1590967284.608_1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.705.4206593,Venous,BAD,4.0,4.0,4.0,1.0,1.0,1.0,1.0,True,-4.5,0.0,3.4,3.4,5.5,,KABSCH_BONE_TOO_FEW
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.931,Other,BAD,4.0,12.0,4.0,1.0,1.0,1.0,1.0,True,-159.9,0.0,18.2,18.2,103.5,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=-159.9mm | LARGE_CENTROID_DIST: kidney_R=160.9mm | aorta=82.1mm | IVC=98.9mm | spinal_cord=72.0mm
1.2.840.113619.2.359.3.2831208971.265.1590967284.608,1.2.840.113619.2.359.3.2831208971.265.1590967284.931.11,Other,BAD,4.0,12.0,4.0,1.0,1.0,1.0,1.0,True,-159.9,0.0,18.2,18.2,103.5,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=-159.9mm | LARGE_CENTROID_DIST: kidney_R=160.9mm | aorta=82.1mm | IVC=98.9mm | spinal_cord=72.0mm
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1557706776.428/1.2.840.113619.2.359.3.2831208971.27.1557706776.428_1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1557706776.428/1.2.840.113619.2.359.3.2831208971.27.1557706776.428_1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1557706776.428/1.2.840.113619.2.359.3.2831208971.27.1557706776.428_1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4202497,Arterial,BAD,3.0,12.0,3.0,1.0,0.0,1.0,1.0,True,,,,,73.2,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: aorta=78.3mm | IVC=83.1mm | spinal_cord=58.3mm
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1557706776.428/1.2.840.113619.2.359.3.2831208971.27.1557706776.428_1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.517.4206593,Venous,BAD,3.0,4.0,3.0,1.0,0.0,1.0,1.0,True,,,,,3.0,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.748,Other,BAD,3.0,12.0,3.0,1.0,0.0,1.0,1.0,True,,,,,73.8,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: aorta=78.2mm | IVC=83.9mm | spinal_cord=59.3mm
1.2.840.113619.2.359.3.2831208971.27.1557706776.428,1.2.840.113619.2.359.3.2831208971.27.1557706776.748.11,Other,BAD,3.0,12.0,3.0,1.0,0.0,1.0,1.0,True,,,,,73.8,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: aorta=78.2mm | IVC=83.9mm | spinal_cord=59.3mm
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1589930824.148/1.2.840.113619.2.359.3.2831208971.27.1589930824.148_1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1589930824.148/1.2.840.113619.2.359.3.2831208971.27.1589930824.148_1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1589930824.148/1.2.840.113619.2.359.3.2831208971.27.1589930824.148_1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4202497,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1589930824.148/1.2.840.113619.2.359.3.2831208971.27.1589930824.148_1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1589930824.148/1.2.840.113619.2.359.3.2831208971.27.1589930824.148_1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.249.4206593,Venous,BAD,5.0,5.0,5.0,2.0,1.0,1.0,1.0,True,-0.8,0.0,6.2,6.2,5.3,,KABSCH_BONE_TOO_FEW
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.27.1589930824.479,Other,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.27.1589930824.148/1.2.840.113619.2.359.3.2831208971.27.1589930824.148_1.2.840.113619.2.359.3.2831208971.27.1589930824.479_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.682.1589940171.505,Arterial,BAD,5.0,8.0,5.0,2.0,1.0,1.0,1.0,True,-17.3,0.0,8.0,8.0,15.6,,KABSCH_BONE_TOO_FEW | LARGE_CENTROID_DIST: kidney_L=19.0mm | aorta=18.9mm | L3=22.0mm
1.2.840.113619.2.359.3.2831208971.27.1589930824.148,1.2.840.113619.2.359.3.2831208971.682.1589940171.510,Other,BAD,5.0,11.0,4.0,1.0,1.0,1.0,1.0,True,-146.1,0.0,26.1,26.1,79.8,,KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=-146.1mm | LARGE_CENTROID_DIST: kidney_L=148.5mm | aorta=72.1mm | IVC=61.2mm | spinal_cord=37.5mm
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.294.1582849361.600/1.2.840.113619.2.359.3.2831208971.294.1582849361.600_1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.294.1582849361.600/1.2.840.113619.2.359.3.2831208971.294.1582849361.600_1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.294.1582849361.600/1.2.840.113619.2.359.3.2831208971.294.1582849361.600_1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4202497,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,82.0,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=82.0mm
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.294.1582849361.600/1.2.840.113619.2.359.3.2831208971.294.1582849361.600_1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.691.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,7.7,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.294.1582849361.600,1.2.840.113619.2.359.3.2831208971.294.1582849361.945.11,Other,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,81.6,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=81.6mm
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.298.1585268502.426/1.2.840.113619.2.359.3.2831208971.298.1585268502.426_1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4198401,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.298.1585268502.426/1.2.840.113619.2.359.3.2831208971.298.1585268502.426_1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4198401_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.298.1585268502.426/1.2.840.113619.2.359.3.2831208971.298.1585268502.426_1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4202497,Arterial,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,60.3,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=60.3mm
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.298.1585268502.426/1.2.840.113619.2.359.3.2831208971.298.1585268502.426_1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.609.4206593,Venous,BAD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,,,,5.9,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm
1.2.840.113619.2.359.3.2831208971.298.1585268502.426,1.2.840.113619.2.359.3.2831208971.298.1585268502.857.11,Other,BAD,1.0,12.0,1.0,1.0,0.0,1.0,1.0,True,,,,,60.7,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: spinal_cord=60.7mm
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4198400,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.47.1588634888.707/1.2.840.113619.2.359.3.2831208971.47.1588634888.707_1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4198400_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4198401,Arterial,BAD,2.0,9.0,2.0,1.0,0.0,1.0,1.0,True,,,,,85.2,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: IVC=111.3mm | spinal_cord=59.2mm
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4202496,Arterial,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.47.1588634888.707/1.2.840.113619.2.359.3.2831208971.47.1588634888.707_1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4202496_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4202497,Other,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.47.1588634888.707/1.2.840.113619.2.359.3.2831208971.47.1588634888.707_1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4202497_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4206592,Venous,file_missing,,,,,,,,,,,,,,../ncct_cect/vindr_ds/aligned_volumes/1.2.840.113619.2.359.3.2831208971.47.1588634888.707/1.2.840.113619.2.359.3.2831208971.47.1588634888.707_1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4206592_aligned_seg_reg.nii.gz,
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634888.806.4206593,Venous,BAD,2.0,11.0,2.0,1.0,0.0,1.0,1.0,True,,,,,83.4,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: IVC=108.2mm | spinal_cord=58.6mm
1.2.840.113619.2.359.3.2831208971.47.1588634888.707,1.2.840.113619.2.359.3.2831208971.47.1588634889.205.11,Other,BAD,2.0,9.0,2.0,1.0,0.0,1.0,1.0,True,,,,,84.5,,KABSCH_FAIL_TOO_FEW_ORGANS | KABSCH_BONE_TOO_FEW | BAD_Z_OFFSET=nanmm | LARGE_CENTROID_DIST: IVC=113.5mm | spinal_cord=55.5mm
