path,filename,n_voxels,true_min,true_max,frac_le_4096,frac_le_2048,frac_le_1500,frac_le_1024,frac_le_1000,frac_ge_1000,frac_ge_1500,frac_ge_2000,frac_ge_3000,pct_0.1_all,pct_1_all,pct_5_all,pct_25_all,pct_50_all,pct_75_all,pct_95_all,pct_99_all,pct_99.9_all,pct_0.1_body,pct_1_body,pct_5_body,pct_25_body,pct_50_body,pct_75_body,pct_95_body,pct_99_body,pct_99.9_body
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944973.161/1.2.840.113619.2.278.3.717616.286.1587944973.161_1.2.840.113619.2.278.3.717616.286.1587944973.290.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944973.161_1.2.840.113619.2.278.3.717616.286.1587944973.290.4198401_baseline.nii.gz,2998656,-1200.0,-700.0,0.0,0.0,0.0,0.499271,0.557964,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1023.6,-961.7,-863.8,-700.0,-700.0,-999.9,-998.5,-992.8,-973.5,-957.7,-935.5,-729.1,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944973.161/1.2.840.113619.2.278.3.717616.286.1587944973.161_1.2.840.113619.2.278.3.717616.286.1587944973.290.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944973.161_1.2.840.113619.2.278.3.717616.286.1587944973.290.4202498_baseline.nii.gz,2998656,-1200.0,-700.0,0.0,0.0,0.0,0.503359,0.555255,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1026.1,-942.4,-877.8,-700.0,-700.0,-999.8,-998.2,-991.4,-966.4,-933.0,-909.1,-779.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944975.372/1.2.840.113619.2.278.3.717616.286.1587944975.372_1.2.840.113619.2.278.3.717616.286.1587944975.377.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944975.372_1.2.840.113619.2.278.3.717616.286.1587944975.377.3_baseline.nii.gz,3564540,-1200.0,-700.0,0.0,0.0,0.0,0.58693,0.659493,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1063.0,-983.2,-897.8,-700.0,-700.0,-999.9,-999.2,-996.2,-984.0,-971.7,-955.0,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944975.372/1.2.840.113619.2.278.3.717616.286.1587944975.372_1.2.840.113619.2.278.3.717616.286.1587944975.500.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944975.372_1.2.840.113619.2.278.3.717616.286.1587944975.500.4198401_baseline.nii.gz,3564540,-1200.0,-700.0,0.0,0.0,0.0,0.54843,0.605334,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1047.5,-963.9,-786.5,-700.0,-700.0,-999.9,-998.6,-993.4,-973.0,-953.0,-910.8,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944975.372/1.2.840.113619.2.278.3.717616.286.1587944975.372_1.2.840.113619.2.278.3.717616.286.1587944975.500.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944975.372_1.2.840.113619.2.278.3.717616.286.1587944975.500.4202498_baseline.nii.gz,3564540,-1200.0,-700.0,0.0,0.0,0.0,0.551624,0.602108,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1049.8,-942.7,-872.8,-700.0,-700.0,-999.8,-998.3,-991.9,-962.0,-930.4,-910.8,-703.8,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.330/1.2.840.113619.2.278.3.717616.286.1587944978.330_1.2.840.113619.2.278.3.717616.286.1587944978.335.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.330_1.2.840.113619.2.278.3.717616.286.1587944978.335.3_baseline.nii.gz,1739712,-1200.0,-700.0,0.0,0.0,0.0,0.464337,0.515869,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1005.2,-969.5,-928.0,-700.0,-700.0,-999.9,-998.7,-994.1,-980.2,-968.9,-956.9,-757.3,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.330/1.2.840.113619.2.278.3.717616.286.1587944978.330_1.2.840.113619.2.278.3.717616.286.1587944978.417.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.330_1.2.840.113619.2.278.3.717616.286.1587944978.417.4198401_baseline.nii.gz,1739712,-1200.0,-700.0,0.0,0.0,0.0,0.45063,0.481412,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-990.1,-950.4,-813.3,-700.0,-700.0,-999.7,-997.0,-987.0,-965.4,-951.5,-909.9,-711.1,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.330/1.2.840.113619.2.278.3.717616.286.1587944978.330_1.2.840.113619.2.278.3.717616.286.1587944978.417.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.330_1.2.840.113619.2.278.3.717616.286.1587944978.417.4202498_baseline.nii.gz,1739712,-1200.0,-700.0,0.0,0.0,0.0,0.444683,0.470361,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-981.8,-917.3,-862.8,-700.0,-700.0,-999.6,-996.1,-983.3,-951.5,-919.6,-899.7,-773.1,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.649/1.2.840.113619.2.278.3.717616.286.1587944978.649_1.2.840.113619.2.278.3.717616.286.1587944978.654.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.649_1.2.840.113619.2.278.3.717616.286.1587944978.654.3_baseline.nii.gz,4284000,-1200.0,-700.0,0.0,0.0,0.0,0.605061,0.6704,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1084.5,-985.1,-950.4,-700.0,-700.0,-999.9,-999.2,-996.1,-984.7,-974.4,-963.0,-737.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.649/1.2.840.113619.2.278.3.717616.286.1587944978.649_1.2.840.113619.2.278.3.717616.286.1587944978.742.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.649_1.2.840.113619.2.278.3.717616.286.1587944978.742.4198401_baseline.nii.gz,4284000,-1200.0,-700.0,0.0,0.0,0.0,0.575106,0.639392,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1071.1,-974.5,-896.6,-700.0,-700.0,-999.9,-998.7,-993.8,-977.6,-965.4,-946.0,-734.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.649/1.2.840.113619.2.278.3.717616.286.1587944978.649_1.2.840.113619.2.278.3.717616.286.1587944978.742.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.649_1.2.840.113619.2.278.3.717616.286.1587944978.742.4202498_baseline.nii.gz,4284000,-1200.0,-700.0,0.0,0.0,0.0,0.586775,0.631941,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1081.1,-963.8,-904.7,-700.0,-700.0,-999.8,-998.4,-992.4,-970.3,-944.7,-924.3,-759.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.934/1.2.840.113619.2.278.3.717616.286.1587944978.934_1.2.840.113619.2.278.3.717616.286.1587944978.939.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.934_1.2.840.113619.2.278.3.717616.286.1587944978.939.3_baseline.nii.gz,2946800,-1200.0,-700.0,0.0,0.0,0.0,0.545175,0.609417,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1053.8,-977.4,-942.6,-700.0,-700.0,-999.9,-999.0,-995.5,-982.7,-971.2,-958.9,-753.9,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.934/1.2.840.113619.2.278.3.717616.286.1587944978.934_1.2.840.113619.2.278.3.717616.286.1587944979.30.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.934_1.2.840.113619.2.278.3.717616.286.1587944979.30.4198401_baseline.nii.gz,2946800,-1200.0,-700.0,0.0,0.0,0.0,0.50822,0.571316,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1029.3,-966.3,-841.1,-700.0,-700.0,-999.8,-998.4,-992.5,-974.8,-962.6,-945.6,-710.8,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944978.934/1.2.840.113619.2.278.3.717616.286.1587944978.934_1.2.840.113619.2.278.3.717616.286.1587944979.30.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944978.934_1.2.840.113619.2.278.3.717616.286.1587944979.30.4202498_baseline.nii.gz,2946800,-1200.0,-700.0,0.0,0.0,0.0,0.515017,0.557518,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1034.6,-950.4,-873.4,-700.0,-700.0,-999.8,-997.9,-990.4,-966.2,-944.2,-918.8,-765.3,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944983.828/1.2.840.113619.2.278.3.717616.286.1587944983.828_1.2.840.113619.2.278.3.717616.286.1587944983.833.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944983.828_1.2.840.113619.2.278.3.717616.286.1587944983.833.3_baseline.nii.gz,2260272,-1200.0,-700.0,0.0,0.0,0.0,0.566473,0.624976,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1073.4,-977.0,-940.9,-718.1,-700.0,-999.9,-999.0,-995.2,-981.6,-968.1,-953.2,-819.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944983.828/1.2.840.113619.2.278.3.717616.286.1587944983.828_1.2.840.113619.2.278.3.717616.286.1587944983.915.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944983.828_1.2.840.113619.2.278.3.717616.286.1587944983.915.4198401_baseline.nii.gz,2260272,-1200.0,-700.0,0.0,0.0,0.0,0.544744,0.586356,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1060.5,-957.8,-863.2,-700.0,-700.0,-999.8,-998.1,-991.5,-969.7,-948.3,-922.9,-761.9,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944983.828/1.2.840.113619.2.278.3.717616.286.1587944983.828_1.2.840.113619.2.278.3.717616.286.1587944983.915.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944983.828_1.2.840.113619.2.278.3.717616.286.1587944983.915.4202498_baseline.nii.gz,2260272,-1200.0,-700.0,0.0,0.0,0.0,0.541134,0.5776,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1058.9,-945.2,-872.5,-706.5,-700.0,-999.8,-997.8,-989.7,-963.3,-927.4,-896.2,-814.7,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944984.611/1.2.840.113619.2.278.3.717616.286.1587944984.611_1.2.840.113619.2.278.3.717616.286.1587944984.616.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944984.611_1.2.840.113619.2.278.3.717616.286.1587944984.616.3_baseline.nii.gz,1993860,-1200.0,-700.0,0.0,0.0,0.0,0.539634,0.595056,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1055.6,-974.9,-932.7,-724.1,-700.0,-999.9,-998.9,-995.1,-981.8,-968.8,-954.1,-817.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944984.611/1.2.840.113619.2.278.3.717616.286.1587944984.611_1.2.840.113619.2.278.3.717616.286.1587944984.696.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944984.611_1.2.840.113619.2.278.3.717616.286.1587944984.696.4198401_baseline.nii.gz,1993860,-1200.0,-700.0,0.0,0.0,0.0,0.519711,0.558497,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1041.4,-959.5,-867.3,-720.2,-700.0,-999.8,-998.0,-991.0,-970.7,-955.8,-932.1,-779.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1587944984.611/1.2.840.113619.2.278.3.717616.286.1587944984.611_1.2.840.113619.2.278.3.717616.286.1587944984.696.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1587944984.611_1.2.840.113619.2.278.3.717616.286.1587944984.696.4202498_baseline.nii.gz,1993860,-1200.0,-700.0,0.0,0.0,0.0,0.53873,0.569329,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1067.0,-938.3,-868.9,-721.1,-700.0,-999.7,-997.3,-988.1,-960.2,-928.7,-906.2,-818.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493247.138/1.2.840.113619.2.278.3.717616.286.1593493247.138_1.2.840.113619.2.278.3.717616.286.1593493247.143.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493247.138_1.2.840.113619.2.278.3.717616.286.1593493247.143.3_baseline.nii.gz,3861432,-1200.0,-700.0,0.0,0.0,0.0,0.500632,0.60423,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1115.4,-1024.2,-979.1,-879.0,-700.0,-700.0,-999.9,-999.3,-996.7,-985.2,-972.4,-955.0,-718.5,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493247.138/1.2.840.113619.2.278.3.717616.286.1593493247.138_1.2.840.113619.2.278.3.717616.286.1593493247.251.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493247.138_1.2.840.113619.2.278.3.717616.286.1593493247.251.4202498_baseline.nii.gz,3861432,-1200.0,-700.0,0.0,0.0,0.0,0.476789,0.551171,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1116.2,-1015.4,-943.1,-838.4,-700.0,-700.0,-999.9,-998.7,-993.7,-969.1,-935.6,-895.7,-726.8,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493249.833/1.2.840.113619.2.278.3.717616.286.1593493249.833_1.2.840.113619.2.278.3.717616.286.1593493249.838.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493249.833_1.2.840.113619.2.278.3.717616.286.1593493249.838.3_baseline.nii.gz,2921184,-1200.0,-700.0,0.0,0.0,0.0,0.457398,0.534811,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1008.6,-972.0,-881.7,-700.0,-700.0,-999.9,-999.1,-995.7,-983.2,-970.0,-954.6,-700.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493249.833/1.2.840.113619.2.278.3.717616.286.1593493249.833_1.2.840.113619.2.278.3.717616.286.1593493249.959.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493249.833_1.2.840.113619.2.278.3.717616.286.1593493249.959.4198401_baseline.nii.gz,2921184,-1200.0,-700.0,0.0,0.0,0.0,0.430908,0.494254,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-998.4,-962.6,-830.2,-700.0,-700.0,-999.9,-998.6,-993.6,-976.9,-962.9,-944.9,-724.0,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493249.833/1.2.840.113619.2.278.3.717616.286.1593493249.833_1.2.840.113619.2.278.3.717616.286.1593493249.959.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493249.833_1.2.840.113619.2.278.3.717616.286.1593493249.959.4202498_baseline.nii.gz,2921184,-1200.0,-700.0,0.0,0.0,0.0,0.42804,0.479212,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-992.6,-945.4,-882.6,-700.0,-700.0,-999.8,-998.0,-990.9,-968.2,-946.9,-925.4,-733.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493262.858/1.2.840.113619.2.278.3.717616.286.1593493262.858_1.2.840.113619.2.278.3.717616.286.1593493262.863.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493262.858_1.2.840.113619.2.278.3.717616.286.1593493262.863.3_baseline.nii.gz,3459170,-1200.0,-700.0,0.0,0.0,0.0,0.612277,0.676761,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1097.7,-985.0,-949.8,-700.0,-700.0,-999.9,-999.2,-996.2,-983.7,-971.1,-958.9,-766.9,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493262.858/1.2.840.113619.2.278.3.717616.286.1593493262.858_1.2.840.113619.2.278.3.717616.286.1593493262.956.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493262.858_1.2.840.113619.2.278.3.717616.286.1593493262.956.4198401_baseline.nii.gz,3459170,-1200.0,-700.0,0.0,0.0,0.0,0.573992,0.633641,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1075.8,-972.2,-873.7,-700.0,-700.0,-999.9,-998.7,-993.9,-976.3,-962.8,-943.3,-728.7,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493262.858/1.2.840.113619.2.278.3.717616.286.1593493262.858_1.2.840.113619.2.278.3.717616.286.1593493262.956.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493262.858_1.2.840.113619.2.278.3.717616.286.1593493262.956.4202498_baseline.nii.gz,3459170,-1200.0,-700.0,0.0,0.0,0.0,0.569683,0.617386,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1073.8,-961.3,-897.2,-700.0,-700.0,-999.8,-998.5,-992.7,-970.0,-939.0,-912.2,-774.7,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493267.487/1.2.840.113619.2.278.3.717616.286.1593493267.487_1.2.840.113619.2.278.3.717616.286.1593493267.492.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493267.487_1.2.840.113619.2.278.3.717616.286.1593493267.492.3_baseline.nii.gz,2699250,-1200.0,-700.0,0.0,0.0,0.0,0.580899,0.649614,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1146.0,-1074.0,-979.8,-939.8,-739.5,-700.0,-999.9,-999.1,-995.7,-981.9,-968.1,-953.5,-816.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493267.487/1.2.840.113619.2.278.3.717616.286.1593493267.487_1.2.840.113619.2.278.3.717616.286.1593493267.603.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493267.487_1.2.840.113619.2.278.3.717616.286.1593493267.603.4198401_baseline.nii.gz,2699250,-1200.0,-700.0,0.0,0.0,0.0,0.543857,0.59359,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1139.3,-1054.0,-955.1,-835.1,-700.0,-700.0,-999.8,-998.4,-992.0,-967.9,-945.2,-909.5,-732.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493267.487/1.2.840.113619.2.278.3.717616.286.1593493267.487_1.2.840.113619.2.278.3.717616.286.1593493267.603.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493267.487_1.2.840.113619.2.278.3.717616.286.1593493267.603.4202498_baseline.nii.gz,2699250,-1200.0,-700.0,0.0,0.0,0.0,0.547185,0.594708,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1139.4,-1057.0,-946.8,-868.6,-726.4,-700.0,-999.8,-998.3,-991.7,-965.5,-923.0,-896.8,-813.5,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493269.25/1.2.840.113619.2.278.3.717616.286.1593493269.25_1.2.840.113619.2.278.3.717616.286.1593493269.109.4198401_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493269.25_1.2.840.113619.2.278.3.717616.286.1593493269.109.4198401_baseline.nii.gz,3265080,-1200.0,-700.0,0.0,0.0,0.0,0.414478,0.751668,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1129.8,-1000.0,-1000.0,-913.1,-721.7,-700.0,-999.9,-998.7,-993.4,-972.7,-956.4,-932.0,-739.8,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493269.25/1.2.840.113619.2.278.3.717616.286.1593493269.25_1.2.840.113619.2.278.3.717616.286.1593493269.109.4202498_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493269.25_1.2.840.113619.2.278.3.717616.286.1593493269.109.4202498_baseline.nii.gz,3265080,-1200.0,-700.0,0.0,0.0,0.0,0.412878,0.732403,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1128.8,-1000.0,-989.3,-884.8,-735.1,-700.0,-999.8,-998.4,-991.8,-962.5,-926.6,-902.3,-774.4,-700.0,-700.0
../../ncct_cect/vindr_ds/baseline_volumes/1.2.840.113619.2.278.3.717616.286.1593493269.25/1.2.840.113619.2.278.3.717616.286.1593493269.25_1.2.840.113619.2.278.3.717616.286.1593493269.30.3_baseline.nii.gz,1.2.840.113619.2.278.3.717616.286.1593493269.25_1.2.840.113619.2.278.3.717616.286.1593493269.30.3_baseline.nii.gz,3265080,-1200.0,-700.0,0.0,0.0,0.0,0.703576,0.763194,0.0,0.0,0.0,0.0,-1200.0,-1200.0,-1200.0,-1200.0,-1129.3,-1004.6,-951.1,-740.3,-700.0,-999.9,-999.2,-996.2,-983.7,-969.4,-954.1,-772.9,-700.0,-700.0
